Unnamed: 0,commit_id,date,bug,__,ns,nd,nf,entrophy,la,ld,lt,fix,ndev,age,nuc,exp,rexp,sexp
0,8951b628faefdb45eb6dc87186d02397e02b68f6,2014-12-31 17:21:51,0,0,1,1,1,0.0,2,2,1098,0,57,12.77068287037037,211,307,15.585163407437902,105
1,645d9e9632e061b26b2312d144a26fe8dc75cd1c,2015-01-01 20:36:36,0,0,1,1,1,0.0,3,2,565,0,15,28.303784722222225,58,18788,706.7676466174117,2607
2,032619e11565743b0e607b2ad18db56cd7bd1e45,2015-01-01 20:36:41,0,0,1,1,1,0.0,1,2,238,0,11,132.5990972222222,20,18789,707.7674177196424,2607
3,05b5f4bc16142a1e0bf6b30a8e0cefeab0c3f47b,2015-01-01 20:36:44,1,1,1,3,5,1.5673302946724643,16,20,3652,0,35,26.996476851851853,654,18794,712.7672456650739,2607
4,9a2701c1c3c7c805335fb2c1a1dfd1e712e4db6b,2015-01-01 20:36:48,0,0,1,2,3,1.1488348542809168,27,29,1234,0,23,65.01614583333334,161,18797,715.7667847979402,2607
5,cb3f52004736eec34edb66ded409a80c47aefbe4,2015-01-02 09:55:46,0,0,1,1,4,1.06742926490304,251,4,5839,0,16,241.4490625,50,1472,61.385647869220506,266
6,5dd202c5a53043b3500456b8366a0e826bd2cebb,2015-01-02 11:11:14,0,0,1,1,2,0.5435644431995964,7,1,513,0,18,37.51737847222222,55,1441,9.225316258385972,74
7,26b0ff7bad4c78edf4845fa4bf416bc17502da13,2015-01-02 12:19:08,0,0,1,1,1,0.0,1,1,177,0,90,39.84270833333333,295,17581,967.3205482438512,1249
8,21b379da4fbe878b508594e6d4faf1b0572b52fd,2015-01-02 13:15:47,0,0,1,1,1,0.0,0,16,525,1,13,133.28416666666666,15,773,79.7507648398479,444
9,cd407e1bc616bb98eef83d2b5c64513507ed1ef5,2015-01-02 13:58:10,0,0,1,1,1,0.0,1,1,122,0,6,134.00472222222223,7,5287,496.1891834563162,1546
10,2b5fb185627f8adfb6c5b3d62990a58429bf4ea7,2015-01-02 14:06:46,1,1,2,5,9,2.1878937095425424,153,7,4586,0,43,148.8656121399177,522,17590,976.149342439492,2023
11,96178192c451a5e26e30e14a619b96aacd16c29b,2015-01-02 14:31:11,0,0,2,3,3,1.5537631144722457,16,5,7167,0,45,42.42766203703704,351,9,3.369862505191702,8
12,6d3558b4492027f54e6dab702c115a251eb9e9d0,2015-01-02 16:25:01,0,0,1,8,7,2.759088819645759,32,17,6448,0,14,21.60763888888889,106,5295,503.99667627420666,968
13,9b869cfb01556ee361bd8f66b1a1f6bc40134cb7,2015-01-02 16:25:24,0,0,1,5,5,2.321928094887362,4,1,6077,0,14,0.8359837962962963,80,5300,508.994069248781,968
14,86ca4de8a257611d5811a1cbf9c8b5c9336188e9,2015-01-02 16:50:17,0,0,1,1,2,0.9978211842997324,91,91,1914,0,10,134.1242476851852,40,5302,510.7425361999496,1546
15,2056538feab7739689742de4efe370b35864bc9a,2015-01-02 20:10:43,0,0,2,10,17,3.399050177380245,71,89,28445,0,84,30.689814133986925,2140,18814,724.345673995512,2939
16,b9b12af83f121cdbc9bb1d3067bfb9e4ba923088,2015-01-02 20:10:50,0,0,1,9,16,2.6554746445209663,69,85,22502,0,72,10.78687572337963,1976,18830,740.3436576223562,2607
17,545338b21cd4d96c1b7ea9cc5c647f9a9155a53b,2015-01-02 20:10:55,0,0,1,1,2,0.6840384356390417,5,6,347,0,11,82.89392939814815,71,18832,742.341291653115,2607
18,3d11162fba96fb59593108c336a152920ddcf912,2015-01-02 20:11:01,1,1,1,2,4,1.50589182596355,22,30,2817,0,23,26.787120949074072,421,18836,746.3383139388221,2607
19,1443b0566ed4528ff96d0e40b66ed030f796286b,2015-01-02 20:11:06,0,0,1,2,3,1.3709505944546687,9,1,2713,0,21,17.756342592592592,536,18839,749.3356013301943,2607
20,46e028bb45fcaf8a08f2d0824757de359730cecc,2015-01-02 20:11:12,0,0,1,1,1,0.0,0,1,812,0,15,133.58140046296296,41,18840,750.3321382619004,2607
21,d0db6dc2b7ceb04f2bc1815ac3216a09add8fd3d,2015-01-02 20:11:29,0,0,1,1,1,0.0,1,0,529,0,7,133.58159722222223,12,5303,509.703539240818,969
22,29c0102adb8b800f4947e4e7962ca414fe576866,2015-01-02 20:29:09,0,0,2,6,11,3.1403611636984845,22,22,13698,0,58,14.119724326599329,1403,140,14.869732261313583,116
23,2fadffdc4630eca35d775d973a368feae2630bd9,2015-01-02 20:29:41,1,1,2,6,18,3.8387106419146826,32,32,25298,0,74,14.744456018518518,2685,158,32.86533753680496,125
24,21d481c209692ec73ab6b6bc43e6977fc2f8c2fc,2015-01-02 20:29:48,0,0,1,2,4,1.7841591278514215,12,12,4338,0,34,9.263211805555557,647,162,36.86291838733624,119
25,350c60b79e720d005a1a554fd177dbda607079cf,2015-01-03 13:48:53,0,0,2,4,2,1.792481250360578,6,0,160,0,17,391.8475491898148,60,35,4.729158517331655,22
26,876c2164f43a54fc4b98184a2f016526383524c6,2015-01-03 21:24:32,0,0,1,1,1,0.0,2,0,3152,0,47,15.490636574074074,139,1,1.0,1
27,4a9ed3de7d92809cf575f245f55d4f422b4983c3,2015-01-03 22:29:51,0,0,1,5,15,3.669275070710713,25,25,13366,0,58,19.518141203703703,1902,177,33.998384848314245,124
28,2fe82c505d09fdf372f1d4c5992a3a0b0dc98f33,2015-01-03 22:29:57,0,0,1,10,31,4.124202230966522,104,104,41492,0,111,11.953092891278375,4055,208,64.99678104625417,134
29,d7fa2d060a58b0e79d7df84a4fc54f44de9b2610,2015-01-04 01:20:32,0,0,1,1,2,0.4971677614160753,39,16,4969,1,32,76.49295717592592,165,2375,606.9912271437112,844
